filters-light-01-f	f	filters-light-01-f.svg	15.8	http://www.w3.org/TR/SVG11/filters.html#LightSourceDefinitions	Light source elements and properties
filters-light-02-f	f	filters-light-02-f.svg	15.8	http://www.w3.org/TR/SVG11/filters.html#feDistantLightAzimuthAttribute	Light source elements and properties
filters-light-03-f	f	filters-light-03-f.svg	15.8	http://www.w3.org/TR/SVG11/filters.html#feDisplacementMap	Light source elements and properties
filters-light-04-f	f	filters-light-04-f.svg	15.8	http://www.w3.org/TR/SVG11/filters.html#feSpotLightLimitingConeAngleAttribute	Light source elements and properties
filters-light-05-f	f	filters-light-05-f.svg	15.8	http://www.w3.org/TR/SVG11/filters.html#feDistantLightElevationAttribute	Light source elements and properties
filters-morph-01-f	f	filters-morph-01-f.svg	15.20	http://www.w3.org/TR/SVG11/filters.html#feMorphologyElement	Filter primitive 'feMorphology'
filters-offset-01-b	b	filters-offset-01-b.svg	15.21	http://www.w3.org/TR/SVG11/filters.html#feOffsetElement	Filter primitive 'feOffset'
filters-offset-02-b	b	filters-offset-02-b.svg	15.21	http://www.w3.org/TR/SVG11/filters.html	Filter primitive 'feOffset'
filters-overview-01-b	b	filters-overview-01-b.svg	15.7	http://www.w3.org/TR/SVG11/filters.html#FilterPrimitivesOverview	Filter primitives overview
filters-overview-02-b	b	filters-overview-02-b.svg	15.7	http://www.w3.org/TR/SVG11/filters.html#FilterPrimitivesOverview	Filter primitives overview
filters-overview-03-b	b	filters-overview-03-b.svg	15.7	http://www.w3.org/TR/SVG11/filters.html#FilterPrimitivesOverview	Filter primitives overview
filters-specular-01-f	f	filters-specular-01-f.svg	15.22	http://www.w3.org/TR/SVG11/filters.html#feSpecularLightingElement	Filter primitive 'feSpecularLighting'
filters-tile-01-b	b	filters-tile-01-b.svg	15.23	http://www.w3.org/TR/SVG11/filters.html#feTileElement	Filter primitive 'feTile'
filters-turb-01-f	f	filters-turb-01-f.svg	15.24	http://www.w3.org/TR/SVG11/filters.html#feTurbulenceElement	Filter primitive 'feTurbulence'
filters-turb-02-f	f	filters-turb-02-f.svg	15.24	http://www.w3.org/TR/SVG11/filters.html#feTurbulenceSeedAttribute	Filter primitive 'feTurbulence'
fonts-desc-01-t	t	fonts-desc-01-t.svg	20.8	http://www.w3.org/TR/SVG11/fonts.html#SVGFontsOverview	Describing a font
fonts-desc-02-t	t	fonts-desc-02-t.svg	20.8	http://www.w3.org/TR/SVG11/fonts.html#SVGFontsOverview	Describing a font
